month,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2018-03-01,454,05:57.8,13:32.7,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,31870,Subscriber,1971,female
2018-03-01,337,02:23.8,08:01.3,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,26300,Subscriber,1984,male
2018-03-01,663,14:20.0,25:23.7,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,31754,Subscriber,1982,male
2018-03-01,351,52:55.9,58:47.4,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,29606,Subscriber,1985,male
2018-03-01,1067,31:41.0,49:28.1,3212,Christ Hospital,40.73478582,-74.05044364,3638,Washington St,40.7242941,-74.0354826,31751,Subscriber,1991,male
2018-03-01,459,30:37.3,38:16.5,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,31849,Subscriber,1988,male
2018-03-01,518,34:33.7,43:12.6,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,29525,Subscriber,1982,male
2018-03-01,394,06:58.1,13:32.4,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,26171,Subscriber,1995,male
2018-03-01,455,43:46.3,51:21.6,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,31907,Subscriber,1968,male
2018-03-01,250,55:47.9,59:58.8,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,26245,Subscriber,1985,male
2018-03-01,298,17:37.7,22:36.4,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,33372,Subscriber,1984,male
2018-03-01,452,12:24.3,19:56.9,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,29611,Subscriber,1989,male
2018-03-01,406,11:53.7,18:39.9,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,33463,Subscriber,1988,male
2018-03-01,421,49:32.2,56:34.1,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,31817,Subscriber,1968,male
2018-03-01,437,53:15.5,00:32.6,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,31878,Subscriber,1988,male
2018-03-01,535,42:01.1,50:57.0,3212,Christ Hospital,40.73478582,-74.05044364,3199,Newport Pkwy,40.7287448,-74.0321082,31680,Subscriber,1988,male
2018-03-01,476,40:44.4,48:40.9,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,29512,Subscriber,1981,male
2018-03-01,470,40:49.2,48:39.4,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,29205,Subscriber,1961,male
2018-03-01,249,20:25.5,24:35.0,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,31716,Subscriber,1988,male
2018-03-01,441,00:28.6,07:50.6,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,31675,Subscriber,1995,male
2018-03-01,219,54:08.4,57:47.5,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,33372,Subscriber,1985,male
2018-03-01,559,10:01.6,19:20.6,3212,Christ Hospital,40.73478582,-74.05044364,3198,Heights Elevator,40.74871595,-74.0404433,26170,Subscriber,1984,male
2018-03-01,532,13:24.6,22:16.9,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,26273,Subscriber,1976,male
2018-03-01,466,48:35.5,56:21.7,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,31675,Subscriber,1988,male
2018-03-01,315,56:53.2,02:08.4,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,31884,Subscriber,1984,male
2018-03-01,681,12:18.5,23:40.0,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,29270,Subscriber,1982,male
2018-03-01,337,07:43.6,13:20.9,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,29270,Subscriber,1995,male
2018-03-01,215,03:06.5,06:42.4,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,29604,Subscriber,1985,male
2018-03-01,609,00:31.9,10:40.9,3212,Christ Hospital,40.73478582,-74.05044364,3185,City Hall,40.7177325,-74.043845,31833,Subscriber,1984,male
2018-03-01,414,11:38.3,18:32.8,3212,Christ Hospital,40.73478582,-74.05044364,3640,Journal Square,40.73367,-74.0625,26307,Subscriber,1986,female
2018-03-01,337,15:54.7,21:31.7,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,31842,Subscriber,1984,male
2018-03-01,240,49:32.9,53:33.6,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,31912,Subscriber,1995,male
2018-03-01,879,27:03.6,41:42.8,3212,Christ Hospital,40.73478582,-74.05044364,3213,Van Vorst Park,40.71848892,-74.04772663,31690,Subscriber,1976,male
2018-03-01,275,14:46.5,19:22.4,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,31927,Subscriber,1985,male
2018-03-01,232,38:20.7,42:13.2,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,26247,Subscriber,1981,male
2018-03-01,529,52:09.2,00:58.6,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,31954,Subscriber,1988,male
2018-03-01,384,26:29.0,32:54.0,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,26238,Subscriber,1976,female
2018-03-01,464,53:20.6,01:05.3,3212,Christ Hospital,40.73478582,-74.05044364,3640,Journal Square,40.73367,-74.0625,26307,Subscriber,1986,female
2018-03-01,284,35:28.6,40:13.3,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,31753,Subscriber,1978,male
2018-03-01,685,07:42.4,19:07.5,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,29602,Subscriber,1976,male
2018-03-01,150,17:06.9,19:37.2,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,31907,Subscriber,1995,male
2018-03-01,397,32:17.1,38:54.3,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,26294,Subscriber,1995,male
2018-03-01,791,26:33.6,39:45.1,3212,Christ Hospital,40.73478582,-74.05044364,3213,Van Vorst Park,40.71848892,-74.04772663,31686,Subscriber,1976,male
2018-03-01,278,01:16.5,05:54.7,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,31711,Subscriber,1985,male
2018-03-01,466,07:34.5,15:21.1,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,26248,Subscriber,1976,female
2018-03-01,383,40:56.1,47:20.0,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,31779,Subscriber,1993,female
2018-03-01,475,35:58.2,43:53.3,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,31843,Subscriber,1988,male
2018-03-01,704,11:55.1,23:39.8,3212,Christ Hospital,40.73478582,-74.05044364,3203,Hamilton Park,40.72759597,-74.04424731,31933,Subscriber,1976,male
2018-03-01,307,39:17.0,44:24.4,3212,Christ Hospital,40.73478582,-74.05044364,3207,Oakland Ave,40.7376037,-74.0524783,31799,Subscriber,1982,female
2018-03-01,685,41:42.8,53:08.0,3212,Christ Hospital,40.73478582,-74.05044364,3194,McGinley Square,40.72533993,-74.06762213,31915,Subscriber,1989,male
2018-03-01,497,04:17.6,12:34.9,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,31808,Subscriber,1995,male
2018-03-01,572,59:08.1,08:40.9,3212,Christ Hospital,40.73478582,-74.05044364,3273,Manila & 1st,40.72165072,-74.04288411,26260,Subscriber,1988,male
2018-03-01,756,28:30.3,41:06.6,3212,Christ Hospital,40.73478582,-74.05044364,3275,Columbus Drive,40.7183552,-74.03891444,31732,Subscriber,1984,male
2018-03-01,394,43:51.7,50:26.2,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,26202,Subscriber,1993,female
2018-03-01,832,27:16.7,41:09.4,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,26166,Subscriber,1995,male
2018-03-01,437,49:12.5,56:29.6,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,26166,Subscriber,1971,male
2018-03-01,193,54:31.0,57:44.5,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,29513,Subscriber,1981,male
2018-03-01,425,27:52.8,34:58.6,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,31954,Subscriber,1995,male
2018-03-01,306,13:01.2,18:07.7,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,31843,Subscriber,1995,male
2018-03-01,319,20:15.2,25:34.3,3212,Christ Hospital,40.73478582,-74.05044364,3220,5 Corners Library,40.73496102,-74.05950308,31867,Subscriber,1984,male
2018-03-01,875,05:31.5,20:07.1,3212,Christ Hospital,40.73478582,-74.05044364,3199,Newport Pkwy,40.7287448,-74.0321082,26312,Subscriber,1991,male
2018-03-01,402,55:59.7,02:41.9,3212,Christ Hospital,40.73478582,-74.05044364,3194,McGinley Square,40.72533993,-74.06762213,26211,Subscriber,1963,female
2018-03-01,521,08:20.7,17:02.4,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,26228,Subscriber,1988,male
2018-03-01,265,35:06.1,39:31.5,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,26282,Subscriber,1989,male
2018-03-01,165,52:32.0,55:17.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26275,Subscriber,1962,female
2018-03-01,159,59:08.3,01:47.9,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31753,Subscriber,1989,male
2018-03-01,132,17:01.1,19:13.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31765,Subscriber,1980,male
2018-03-01,116,46:19.7,48:15.7,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31773,Subscriber,1970,male
2018-03-01,131,54:31.7,56:43.1,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,31870,Subscriber,1962,male
2018-03-01,113,08:00.3,09:54.2,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26201,Subscriber,1963,male
2018-03-01,176,07:34.1,10:30.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29440,Subscriber,1977,male
2018-03-01,432,16:06.0,23:19.0,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,26234,Subscriber,1986,male
2018-03-01,180,19:47.2,22:47.9,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26289,Subscriber,1981,male
2018-03-01,175,29:32.4,32:27.8,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,29623,Subscriber,1990,female
2018-03-01,275,36:59.3,41:34.4,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,29588,Subscriber,1959,female
2018-03-01,120,40:04.4,42:05.1,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,29290,Subscriber,1989,male
2018-03-01,161,47:06.5,49:47.5,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,26190,Subscriber,1986,male
2018-03-01,248,10:39.3,14:47.8,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,31829,Subscriber,1967,female
2018-03-01,113,17:00.2,18:53.8,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,31717,Subscriber,1966,male
2018-03-01,933,05:48.1,21:21.8,3213,Van Vorst Park,40.71848892,-74.04772663,3275,Columbus Drive,40.7183552,-74.03891444,29616,Subscriber,1982,male
2018-03-01,133,42:57.1,45:10.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26247,Subscriber,1986,male
2018-03-01,991,56:06.5,12:37.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31744,Subscriber,1977,male
2018-03-01,520,57:51.3,06:31.8,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,26174,Subscriber,1971,male
2018-03-01,600,32:19.1,42:19.9,3213,Van Vorst Park,40.71848892,-74.04772663,3187,Warren St,40.7211236,-74.03805095,29611,Subscriber,1977,male
2018-03-01,732,17:07.0,29:19.5,3213,Van Vorst Park,40.71848892,-74.04772663,3209,Brunswick St,40.7241765,-74.0506564,31721,Subscriber,1952,male
2018-03-01,175,05:51.6,08:47.6,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31728,Subscriber,1992,male
2018-03-01,135,27:20.9,29:36.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31765,Subscriber,1988,male
2018-03-01,520,14:36.9,23:17.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,26152,Subscriber,1986,male
2018-03-01,165,15:59.9,18:45.9,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29617,Subscriber,1991,female
2018-03-01,245,38:38.5,42:44.1,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,26215,Subscriber,1976,male
2018-03-01,142,43:50.0,46:12.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29669,Subscriber,1978,female
2018-03-01,135,46:28.5,48:44.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26174,Subscriber,1986,male
2018-03-01,154,09:07.0,11:41.8,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,31828,Subscriber,1989,male
2018-03-01,149,04:00.2,06:29.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26152,Subscriber,1963,male
2018-03-01,165,28:18.2,31:03.7,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29454,Subscriber,1977,male
2018-03-01,339,27:02.9,32:42.3,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,31687,Subscriber,1989,male
2018-03-01,1308,22:03.6,43:52.5,3213,Van Vorst Park,40.71848892,-74.04772663,3195,Sip Ave,40.73074263,-74.06378388,31751,Subscriber,1991,female
2018-03-01,203,19:12.2,22:35.9,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,26262,Subscriber,1976,male
2018-03-01,156,07:25.1,10:01.4,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31867,Subscriber,1986,male
2018-03-01,472,51:15.8,59:07.9,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,26204,Subscriber,1980,male
2018-03-01,285,47:37.0,52:22.0,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,26175,Subscriber,1968,male
2018-03-01,378,17:01.5,23:19.8,3213,Van Vorst Park,40.71848892,-74.04772663,3267,Morris Canal,40.71241882,-74.03852552,31750,Subscriber,1960,male
2018-03-01,363,21:29.5,27:33.1,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,29669,Subscriber,1980,female
2018-03-01,468,02:02.1,09:50.7,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,26168,Subscriber,1985,female
2018-03-01,326,04:33.5,09:59.6,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,31744,Subscriber,1970,female
2018-03-01,133,41:24.8,43:38.6,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,31705,Subscriber,1980,male
2018-03-01,283,17:54.7,22:38.3,3213,Van Vorst Park,40.71848892,-74.04772663,3209,Brunswick St,40.7241765,-74.0506564,26194,Subscriber,1985,male
2018-03-01,282,18:07.8,22:50.6,3213,Van Vorst Park,40.71848892,-74.04772663,3209,Brunswick St,40.7241765,-74.0506564,26209,Subscriber,1987,female
2018-03-01,370,07:34.1,13:44.4,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,26151,Subscriber,1986,male
2018-03-01,1214,35:00.2,55:14.8,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,29591,Subscriber,1993,male
2018-03-01,335,03:32.3,09:07.3,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,31875,Subscriber,1989,female
2018-03-01,124,40:13.6,42:18.3,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,31865,Subscriber,1986,male
2018-03-01,118,41:37.7,43:35.7,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,31675,Subscriber,1978,female
2018-03-01,201,40:21.4,43:43.1,3213,Van Vorst Park,40.71848892,-74.04772663,3279,Dixon Mills,40.72163014,-74.04996783,31683,Subscriber,1970,male
2018-03-01,364,01:00.2,07:04.8,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,26221,Subscriber,1962,female
2018-03-01,194,28:17.5,31:31.7,3213,Van Vorst Park,40.71848892,-74.04772663,3481,York St,40.71649,-74.04105,31873,Subscriber,1982,male
2018-03-01,122,37:07.4,39:09.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26315,Subscriber,1976,male
2018-03-01,145,00:57.0,03:22.0,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,26276,Subscriber,1980,male
2018-03-01,537,18:38.2,27:35.4,3213,Van Vorst Park,40.71848892,-74.04772663,3187,Warren St,40.7211236,-74.03805095,26203,Subscriber,1993,female
2018-03-01,150,17:42.1,20:12.4,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29598,Subscriber,1988,male
2018-03-01,164,26:58.5,29:43.2,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,26209,Subscriber,1981,female
2018-03-01,477,30:33.2,38:30.4,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,31918,Subscriber,1988,female
2018-03-01,343,52:53.6,58:37.1,3213,Van Vorst Park,40.71848892,-74.04772663,3214,Essex Light Rail,40.7127742,-74.0364857,31686,Subscriber,1969,unknown
2018-03-01,166,02:37.6,05:24.6,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,29635,Subscriber,1988,male
2018-03-01,590,41:30.7,51:21.0,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,31766,Subscriber,1971,female
2018-03-01,589,39:24.0,49:13.4,3213,Van Vorst Park,40.71848892,-74.04772663,3199,Newport Pkwy,40.7287448,-74.0321082,31747,Subscriber,1986,male
2018-03-01,401,21:52.8,28:34.2,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,31845,Subscriber,1979,male
2018-03-01,405,40:58.2,47:43.9,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,31766,Subscriber,1993,male
2018-03-01,2300,55:34.0,33:54.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,31747,Subscriber,1988,male
2018-03-01,100,46:17.8,47:58.0,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,31747,Subscriber,1972,male
2018-03-01,169,20:33.2,23:23.0,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,29654,Subscriber,1980,unknown
2018-03-01,174,49:47.0,52:41.8,3213,Van Vorst Park,40.71848892,-74.04772663,3279,Dixon Mills,40.72163014,-74.04996783,26239,Subscriber,1985,male
2018-03-01,155,00:19.6,02:55.4,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31875,Subscriber,1975,female
2018-03-01,120,05:18.2,07:19.0,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29240,Subscriber,1963,male
2018-03-01,143,26:26.6,28:50.4,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29623,Subscriber,1977,male
2018-03-01,160,36:07.4,38:47.7,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31873,Subscriber,1984,male
2018-03-01,303,49:18.4,54:22.2,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,26173,Subscriber,1995,male
2018-03-01,254,16:20.0,20:34.0,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31717,Subscriber,1981,male
2018-03-01,2036,23:00.2,56:57.2,3213,Van Vorst Park,40.71848892,-74.04772663,3269,Brunswick & 6th,40.72601173,-74.05038893,31732,Subscriber,1973,male
2018-03-01,116,43:42.6,45:38.8,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,31799,Subscriber,1986,male
2018-03-01,387,13:48.2,20:15.6,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,26219,Subscriber,1971,male
2018-03-01,207,15:38.3,19:05.9,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31907,Subscriber,1967,female
2018-03-01,156,33:38.7,36:15.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29434,Subscriber,1985,female
2018-03-01,313,36:56.9,42:10.0,3213,Van Vorst Park,40.71848892,-74.04772663,3275,Columbus Drive,40.7183552,-74.03891444,31690,Subscriber,1983,male
2018-03-01,409,47:41.3,54:30.5,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,31732,Subscriber,1980,male
2018-03-01,141,25:29.3,27:50.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29525,Subscriber,1981,female
2018-03-01,146,07:41.7,10:07.7,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26174,Subscriber,1988,male
2018-03-01,249,48:11.0,52:20.9,3213,Van Vorst Park,40.71848892,-74.04772663,3270,Jersey & 6th St,40.72528911,-74.04557168,26296,Subscriber,1978,male
2018-03-01,14110,13:42.7,08:53.5,3213,Van Vorst Park,40.71848892,-74.04772663,3214,Essex Light Rail,40.7127742,-74.0364857,29465,Subscriber,1966,male
2018-03-01,224,12:02.5,15:46.6,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,31704,Subscriber,1988,male
2018-03-01,561,05:45.7,15:07.4,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,29208,Subscriber,1965,male
2018-03-01,394,35:00.6,41:35.5,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,26284,Subscriber,1989,male
2018-03-01,164,07:32.9,10:17.6,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29208,Subscriber,1969,male
2018-03-01,145,20:53.9,23:19.2,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31690,Subscriber,1978,male
2018-03-01,131,32:06.2,34:17.4,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31873,Subscriber,1978,male
2018-03-01,117,39:49.1,41:46.6,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29587,Subscriber,1978,male
2018-03-01,122,47:38.8,49:41.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31713,Subscriber,1978,male
2018-03-01,132,55:40.0,57:52.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29237,Subscriber,1978,male
2018-03-01,162,04:23.0,07:05.6,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26174,Subscriber,1978,male
2018-03-01,129,12:43.0,14:52.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29240,Subscriber,1978,male
2018-03-01,126,30:35.0,32:42.0,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31829,Subscriber,1978,male
2018-03-01,122,41:33.2,43:35.9,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26159,Subscriber,1963,male
2018-03-01,169,17:41.7,20:31.7,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31713,Subscriber,1980,male
2018-03-01,112,35:42.7,37:35.6,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26223,Subscriber,1970,male
2018-03-01,363,27:07.8,33:11.1,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,31731,Subscriber,1995,male
2018-03-01,203,53:40.1,57:03.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26159,Subscriber,1981,male
2018-03-01,339,18:29.2,24:08.5,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,29653,Subscriber,1986,male
